"Time","Frequency (Hz)","Level (dBµV)","Level_1 (dBµV)","Level_2 (dBµV)","Level_3 (dBµV)","Value Count","File Info"
"10/12/2021  15:35:00.000","  2329500000","  79.6","-1e+040","  79.6","  79.6","1",
"10/12/2021  15:35:00.000","  2329550000","  79.0","-1e+040","  79.0","  79.0","1",
"10/12/2021  15:35:00.000","  2329600000","  77.5","-1e+040","  77.5","  77.5","1",
"10/12/2021  15:35:00.000","  2329650000","  77.8","-1e+040","  77.8","  77.8","1",
"10/12/2021  15:35:00.000","  2329700000","  77.9","-1e+040","  77.9","  77.9","1",
"10/12/2021  15:35:00.000","  2329750000","  77.5","-1e+040","  77.5","  77.5","1",
"10/12/2021  15:35:00.000","  2329800000","  76.5","-1e+040","  76.5","  76.5","1",
"10/12/2021  15:35:00.000","  2329850000","  76.1","-1e+040","  76.1","  76.1","1",
"10/12/2021  15:35:00.000","  2329900000","  76.8","-1e+040","  76.8","  76.8","1",
"10/12/2021  15:35:00.000","  2329950000","  77.9","-1e+040","  77.9","  77.9","1",
"10/12/2021  15:35:00.000","  2330000000","  78.3","-1e+040","  78.3","  78.3","1",
"10/12/2021  15:35:00.000","  2330050000","  78.2","-1e+040","  78.2","  78.2","1",
"10/12/2021  15:35:00.000","  2330100000","  78.4","-1e+040","  78.4","  78.4","1",
"10/12/2021  15:35:00.000","  2330150000","  78.6","-1e+040","  78.6","  78.6","1",
"10/12/2021  15:35:00.000","  2330200000","  78.1","-1e+040","  78.1","  78.1","1",
"10/12/2021  15:35:00.000","  2330250000","  77.5","-1e+040","  77.5","  77.5","1",
"10/12/2021  15:35:00.000","  2330300000","  74.4","-1e+040","  74.4","  74.4","1",
"10/12/2021  15:35:00.000","  2330350000","  70.5","-1e+040","  70.5","  70.5","1",
"10/12/2021  15:35:00.000","  2330400000","  70.3","-1e+040","  70.3","  70.3","1",
"10/12/2021  15:00:00.000","  2330450000","  69.7","  14.5","  32.5","  86.8","55",
"10/12/2021  15:00:00.000","  2330500000","  69.6","  14.5","  31.9","  87.1","55",
"10/12/2021  15:35:00.000","  2330550000","  70.1","-1e+040","  70.1","  70.1","1",
"10/12/2021  15:10:00.000","  2330600000","  69.8","  14.3","  28.3","  84.4","55",
"10/12/2021  15:10:00.000","  2330650000","  69.7","  14.7","  28.2","  84.8","55",
"10/12/2021  15:10:00.000","  2330700000","  69.7","  14.7","  27.3","  84.6","55",
"10/12/2021  15:10:00.000","  2330750000","  69.8","  14.5","  27.2","  84.3","55",
"10/12/2021  15:10:00.000","  2330800000","  70.1","  14.5","  28.0","  85.0","55",
"10/12/2021  15:10:00.000","  2330850000","  70.7","  15.0","  27.5","  86.0","55",
"10/12/2021  15:10:00.000","  2330900000","  71.2","  15.4","  28.2","  86.8","55",
"10/12/2021  15:10:00.000","  2330950000","  71.4","  15.6","  26.6","  86.9","55",
"10/12/2021  15:10:00.000","  2331000000","  71.5","  15.8","  26.2","  87.3","55",
"10/12/2021  15:10:00.000","  2331050000","  71.9","  15.6","  27.5","  87.7","55",
"10/12/2021  15:10:00.000","  2331100000","  71.8","  15.5","  26.8","  87.7","55",
"10/12/2021  15:10:00.000","  2331150000","  71.6","  15.6","  26.6","  87.4","55",
"10/12/2021  15:10:00.000","  2331200000","  71.4","  15.7","  25.8","  88.1","55",
"10/12/2021  15:10:00.000","  2331250000","  71.4","  15.6","  26.5","  88.2","55",
"10/12/2021  15:10:00.000","  2331300000","  71.6","  15.6","  27.4","  88.7","55",
"10/12/2021  15:10:00.000","  2331350000","  71.7","  15.5","  27.2","  88.6","55",
"10/12/2021  15:10:00.000","  2331400000","  71.8","  15.6","  27.7","  87.9","55",
"10/12/2021  15:10:00.000","  2331450000","  71.6","  15.4","  29.2","  87.9","55",
"10/12/2021  15:10:00.000","  2331500000","  71.8","  15.4","  28.9","  88.9","55",
"10/12/2021  15:10:00.000","  2331550000","  71.7","  15.4","  28.3","  89.8","55",
"10/12/2021  15:10:00.000","  2331600000","  71.6","  15.4","  27.9","  88.2","55",
"10/12/2021  15:10:00.000","  2331650000","  71.1","  15.2","  28.0","  87.6","55",
"10/12/2021  15:10:00.000","  2331700000","  70.8","  15.2","  27.6","  86.8","55",
"10/12/2021  15:10:00.000","  2331750000","  70.9","  15.1","  27.0","  87.7","55",
"10/12/2021  15:10:00.000","  2331800000","  71.0","  15.0","  28.0","  87.8","55",
"10/12/2021  15:10:00.000","  2331850000","  71.1","  14.8","  28.0","  87.4","55",
"10/12/2021  15:10:00.000","  2331900000","  71.0","  14.9","  29.3","  87.6","55",
"10/12/2021  15:10:00.000","  2331950000","  71.2","  15.0","  28.7","  89.0","55",
"10/12/2021  15:10:00.000","  2332000000","  70.9","  14.8","  28.8","  88.0","55",
"10/12/2021  15:10:00.000","  2332050000","  70.8","  14.7","  27.8","  86.9","55",
"10/12/2021  15:10:00.000","  2332100000","  70.7","  14.9","  27.9","  86.6","55",
"10/12/2021  15:10:00.000","  2332150000","  70.6","  14.9","  27.5","  88.5","55",
"10/12/2021  15:10:00.000","  2332200000","  70.7","  14.9","  25.7","  89.1","55",
"10/12/2021  15:10:00.000","  2332250000","  70.7","  14.8","  26.5","  87.2","55",
"10/12/2021  15:10:00.000","  2332300000","  71.2","  14.9","  27.6","  85.7","55",
"10/12/2021  15:10:00.000","  2332350000","  71.5","  14.9","  27.9","  87.4","55",
"10/12/2021  15:10:00.000","  2332400000","  71.4","  14.9","  27.7","  87.0","55",
"10/12/2021  15:10:00.000","  2332450000","  71.0","  14.8","  27.9","  86.6","55",
"10/12/2021  15:10:00.000","  2332500000","  70.8","  14.9","  26.3","  85.6","55",
"10/12/2021  15:10:00.000","  2332550000","  70.8","  14.8","  27.4","  86.0","55",
"10/12/2021  15:10:00.000","  2332600000","  70.7","  14.6","  29.2","  86.5","55",
"10/12/2021  15:10:00.000","  2332650000","  70.5","  14.8","  28.7","  86.3","55",
"10/12/2021  15:10:00.000","  2332700000","  70.3","  14.7","  28.2","  86.1","55",
"10/12/2021  15:30:00.000","  2332750000","  70.5","  14.9","  28.0","  86.3","54",
"10/12/2021  15:30:00.000","  2332800000","  70.5","  15.0","  28.5","  86.0","54",
"10/12/2021  15:30:00.000","  2332850000","  70.6","  14.9","  29.0","  85.9","54",
"10/12/2021  15:10:00.000","  2332900000","  70.7","  14.5","  28.7","  86.6","55",
"10/12/2021  15:10:00.000","  2332950000","  70.6","  14.5","  28.3","  86.1","55",
"10/12/2021  15:30:00.000","  2333000000","  70.4","  14.7","  28.3","  86.0","54",
"10/12/2021  15:10:00.000","  2333050000","  70.4","  14.5","  26.8","  85.8","55",
"10/12/2021  15:10:00.000","  2333100000","  70.1","  14.5","  27.6","  86.3","55",
"10/12/2021  15:10:00.000","  2333150000","  69.6","  14.4","  28.1","  85.6","55",
"10/12/2021  15:10:00.000","  2333200000","  69.7","  14.2","  28.5","  85.1","55",
"10/12/2021  15:10:00.000","  2333250000","  69.6","  14.2","  27.2","  85.6","55",
"10/12/2021  15:10:00.000","  2333300000","  69.5","  13.9","  29.2","  86.0","55",
"10/12/2021  15:10:00.000","  2333350000","  69.4","  13.8","  29.5","  85.3","55",
"10/12/2021  15:20:00.000","  2333400000","  69.3","  16.8","  27.7","  87.8","54",
"10/12/2021  15:10:00.000","  2333450000","  69.2","  14.2","  28.6","  86.7","55",
"10/12/2021  15:10:00.000","  2333500000","  69.1","  14.1","  29.3","  85.6","55",
"10/12/2021  15:10:00.000","  2333550000","  69.2","  14.1","  28.4","  85.5","55",
"10/12/2021  15:10:00.000","  2333600000","  69.0","  14.1","  27.7","  86.2","55",
"10/12/2021  15:10:00.000","  2333650000","  68.8","  14.1","  27.8","  85.7","55",
"10/12/2021  15:10:00.000","  2333700000","  68.9","  13.8","  27.4","  84.7","55",
"10/12/2021  15:10:00.000","  2333750000","  69.2","  13.8","  28.3","  84.8","55",
"10/12/2021  15:10:00.000","  2333800000","  69.3","  14.2","  26.3","  87.3","55",
"10/12/2021  15:10:00.000","  2333850000","  69.2","  14.2","  26.4","  87.1","55",
"10/12/2021  15:10:00.000","  2333900000","  69.1","  14.2","  27.8","  87.6","55",
"10/12/2021  15:10:00.000","  2333950000","  69.1","  14.1","  28.1","  88.1","55",
"10/12/2021  15:10:00.000","  2334000000","  69.2","  14.2","  28.0","  86.8","55",
"10/12/2021  15:10:00.000","  2334050000","  69.0","  14.3","  27.2","  85.6","55",
"10/12/2021  15:10:00.000","  2334100000","  69.1","  14.1","  28.8","  86.3","55",
"10/12/2021  15:10:00.000","  2334150000","  69.0","  14.1","  28.4","  87.1","55",
"10/12/2021  15:10:00.000","  2334200000","  69.1","  14.1","  27.3","  86.8","55",
"10/12/2021  15:10:00.000","  2334250000","  69.1","  13.9","  27.2","  85.5","55",
"10/12/2021  15:10:00.000","  2334300000","  68.8","  14.0","  25.8","  85.5","55",
"10/12/2021  15:10:00.000","  2334350000","  68.8","  14.0","  28.5","  86.2","55",
"10/12/2021  15:10:00.000","  2334400000","  68.9","  13.8","  29.8","  87.3","55",
"10/12/2021  15:10:00.000","  2334450000","  69.1","  13.9","  29.4","  87.8","55",
"10/12/2021  15:10:00.000","  2334500000","  69.0","  14.0","  28.9","  87.0","55",
"10/12/2021  15:10:00.000","  2334550000","  69.0","  14.1","  27.9","  86.6","55",
"10/12/2021  15:10:00.000","  2334600000","  68.9","  14.2","  28.4","  86.1","55",
"10/12/2021  15:10:00.000","  2334650000","  68.9","  14.1","  28.9","  84.7","55",
"10/12/2021  15:10:00.000","  2334700000","  68.7","  13.8","  28.9","  84.9","55",
"10/12/2021  15:10:00.000","  2334750000","  68.7","  13.7","  28.6","  84.1","55",
"10/12/2021  15:10:00.000","  2334800000","  68.6","  13.8","  29.9","  85.0","55",
"10/12/2021  15:10:00.000","  2334850000","  68.7","  13.9","  29.6","  85.2","55",
"10/12/2021  15:10:00.000","  2334900000","  69.0","  13.9","  28.4","  85.6","55",
"10/12/2021  15:10:00.000","  2334950000","  69.0","  13.8","  28.9","  86.1","55",
"10/12/2021  15:10:00.000","  2335000000","  68.9","  13.8","  29.8","  86.6","55",
"10/12/2021  15:10:00.000","  2335050000","  68.7","  14.0","  29.5","  85.8","55",
"10/12/2021  15:10:00.000","  2335100000","  68.9","  14.0","  29.0","  86.3","55",
"10/12/2021  15:10:00.000","  2335150000","  69.1","  14.0","  27.6","  85.9","55",
"10/12/2021  15:10:00.000","  2335200000","  69.6","  14.2","  28.2","  83.3","55",
"10/12/2021  15:10:00.000","  2335250000","  69.5","  14.5","  29.1","  86.4","55",
"10/12/2021  15:10:00.000","  2335300000","  69.4","  14.5","  26.9","  86.8","55",
"10/12/2021  15:10:00.000","  2335350000","  69.5","  14.5","  26.2","  86.2","55",
"10/12/2021  15:10:00.000","  2335400000","  69.7","  14.4","  26.4","  87.2","55",
"10/12/2021  15:10:00.000","  2335450000","  69.6","  14.3","  28.3","  86.4","55",
"10/12/2021  15:10:00.000","  2335500000","  69.5","  14.3","  28.6","  86.8","55",
"10/12/2021  15:10:00.000","  2335550000","  70.0","  14.3","  28.2","  87.4","55",
"10/12/2021  15:10:00.000","  2335600000","  70.1","  14.5","  26.9","  87.1","55",
"10/12/2021  15:10:00.000","  2335650000","  70.3","  14.4","  27.8","  87.3","55",
"10/12/2021  15:10:00.000","  2335700000","  70.1","  14.4","  27.3","  87.7","55",
"10/12/2021  15:10:00.000","  2335750000","  69.8","  14.3","  29.0","  87.2","55",
"10/12/2021  15:10:00.000","  2335800000","  69.8","  14.3","  28.8","  87.1","55",
"10/12/2021  15:10:00.000","  2335850000","  69.9","  14.3","  28.4","  86.5","55",
"10/12/2021  15:10:00.000","  2335900000","  69.9","  14.3","  29.7","  86.7","55",
"10/12/2021  15:10:00.000","  2335950000","  69.9","  14.3","  29.3","  84.5","55",
"10/12/2021  15:10:00.000","  2336000000","  70.0","  14.3","  28.7","  85.6","55",
"10/12/2021  15:10:00.000","  2336050000","  70.0","  14.1","  29.2","  85.7","55",
"10/12/2021  15:10:00.000","  2336100000","  69.9","  14.4","  27.5","  84.9","55",
"10/12/2021  15:10:00.000","  2336150000","  69.9","  14.6","  27.6","  84.8","55",
"10/12/2021  15:10:00.000","  2336200000","  70.0","  14.7","  28.4","  85.6","55",
"10/12/2021  15:10:00.000","  2336250000","  70.1","  14.6","  27.8","  84.9","55",
"10/12/2021  15:10:00.000","  2336300000","  70.2","  14.6","  27.2","  85.1","55",
"10/12/2021  15:10:00.000","  2336350000","  70.3","  14.5","  28.3","  86.4","55",
"10/12/2021  15:10:00.000","  2336400000","  70.5","  14.4","  28.1","  86.5","55",
"10/12/2021  15:10:00.000","  2336450000","  70.2","  14.4","  28.4","  85.2","55",
"10/12/2021  15:10:00.000","  2336500000","  70.1","  14.6","  28.7","  85.0","55",
"10/12/2021  15:10:00.000","  2336550000","  70.4","  14.8","  27.4","  85.1","55",
"10/12/2021  15:10:00.000","  2336600000","  70.7","  14.8","  27.3","  85.7","55",
"10/12/2021  15:10:00.000","  2336650000","  70.4","  14.7","  27.2","  84.8","55",
"10/12/2021  15:10:00.000","  2336700000","  70.1","  14.3","  28.3","  85.0","55",
"10/12/2021  15:10:00.000","  2336750000","  69.9","  14.1","  27.9","  84.7","55",
"10/12/2021  15:10:00.000","  2336800000","  70.1","  14.3","  28.4","  84.2","55",
"10/12/2021  15:30:00.000","  2336850000","  70.0","  14.3","  30.0","  84.0","54",
"10/12/2021  15:30:00.000","  2336900000","  70.3","  14.2","  29.7","  83.7","54",
"10/12/2021  15:10:00.000","  2336950000","  70.3","  14.6","  28.2","  84.7","55",
"10/12/2021  15:10:00.000","  2337000000","  70.2","  14.4","  29.5","  84.9","55",
"10/12/2021  15:10:00.000","  2337050000","  70.1","  14.6","  28.4","  85.8","55",
"10/12/2021  15:10:00.000","  2337100000","  69.9","  14.8","  27.1","  85.2","55",
"10/12/2021  15:10:00.000","  2337150000","  70.1","  14.6","  27.6","  85.3","55",
"10/12/2021  15:10:00.000","  2337200000","  70.1","  14.5","  27.7","  84.3","55",
"10/12/2021  15:10:00.000","  2337250000","  70.2","  14.4","  27.7","  84.8","55",
"10/12/2021  15:10:00.000","  2337300000","  70.1","  14.4","  27.6","  84.8","55",
"10/12/2021  15:30:00.000","  2337350000","  70.4","  14.3","  27.9","  84.9","54",
"10/12/2021  15:10:00.000","  2337400000","  70.3","  14.2","  29.0","  85.0","55",
"10/12/2021  15:10:00.000","  2337450000","  70.3","  14.1","  27.6","  85.5","55",
"10/12/2021  15:10:00.000","  2337500000","  70.2","  14.3","  27.4","  84.8","55",
"10/12/2021  15:10:00.000","  2337550000","  70.4","  14.6","  28.7","  86.2","55",
"10/12/2021  15:10:00.000","  2337600000","  70.5","  14.8","  29.1","  86.0","55",
"10/12/2021  15:10:00.000","  2337650000","  70.2","  14.7","  28.8","  85.7","55",
"10/12/2021  15:10:00.000","  2337700000","  70.1","  14.4","  27.4","  85.8","55",
"10/12/2021  15:10:00.000","  2337750000","  69.9","  14.3","  27.5","  85.6","55",
"10/12/2021  15:10:00.000","  2337800000","  70.2","  14.4","  28.0","  85.3","55",
"10/12/2021  15:10:00.000","  2337850000","  70.5","  14.4","  28.3","  85.4","55",
"10/12/2021  15:10:00.000","  2337900000","  70.4","  14.3","  28.9","  85.4","55",
"10/12/2021  15:10:00.000","  2337950000","  70.0","  14.3","  28.6","  85.9","55",
"10/12/2021  15:10:00.000","  2338000000","  69.7","  14.4","  28.0","  85.7","55",
"10/12/2021  15:10:00.000","  2338050000","  70.2","  14.4","  28.2","  85.5","55",
"10/12/2021  15:10:00.000","  2338100000","  70.5","  14.5","  27.0","  86.0","55",
"10/12/2021  15:10:00.000","  2338150000","  70.5","  14.5","  26.4","  86.9","55",
"10/12/2021  15:10:00.000","  2338200000","  70.6","  14.5","  28.7","  87.4","55",
"10/12/2021  15:10:00.000","  2338250000","  70.4","  14.3","  28.3","  86.5","55",
"10/12/2021  15:10:00.000","  2338300000","  70.2","  14.4","  29.2","  87.8","55",
"10/12/2021  15:10:00.000","  2338350000","  69.9","  14.4","  28.8","  86.5","55",
"10/12/2021  15:10:00.000","  2338400000","  70.0","  14.4","  27.4","  86.8","55",
"10/12/2021  15:10:00.000","  2338450000","  69.9","  14.3","  27.1","  85.5","55",
"10/12/2021  15:10:00.000","  2338500000","  70.2","  14.2","  28.4","  85.6","55",
"10/12/2021  15:10:00.000","  2338550000","  70.3","  14.3","  28.7","  86.7","55",
"10/12/2021  15:10:00.000","  2338600000","  70.2","  14.5","  28.1","  86.1","55",
"10/12/2021  15:10:00.000","  2338650000","  69.9","  14.5","  27.2","  86.6","55",
"10/12/2021  15:10:00.000","  2338700000","  69.7","  14.6","  26.9","  86.8","55",
"10/12/2021  15:10:00.000","  2338750000","  69.7","  14.4","  27.6","  85.4","55",
"10/12/2021  15:10:00.000","  2338800000","  68.5","  13.6","  28.1","  84.2","55",
"10/12/2021  15:10:00.000","  2338850000","  64.0","  11.9","  28.1","  77.6","55",
"10/12/2021  15:10:00.000","  2338900000","  57.7","  10.0","  27.8","  69.6","55",
"10/12/2021  15:10:00.000","  2338950000","  56.5","   9.7","  27.5","  71.0","55",
"10/12/2021  15:10:00.000","  2339000000","  56.6","   9.5","  29.0","  70.8","55",
"10/12/2021  15:10:00.000","  2339050000","  56.5","   9.4","  29.3","  69.7","55",
"10/12/2021  15:10:00.000","  2339100000","  56.5","   9.5","  29.0","  69.9","55",
"10/12/2021  15:10:00.000","  2339150000","  56.1","   9.7","  27.4","  69.4","55",
"10/12/2021  15:10:00.000","  2339200000","  55.9","   9.7","  27.5","  69.4","55",
"10/12/2021  15:10:00.000","  2339250000","  55.7","   9.8","  27.2","  68.5","55",
"10/12/2021  15:10:00.000","  2339300000","  55.8","   9.7","  27.7","  69.2","55",
"10/12/2021  15:10:00.000","  2339350000","  55.8","   9.5","  29.2","  70.7","55",
"10/12/2021  15:10:00.000","  2339400000","  55.7","   9.6","  28.9","  71.0","55",
"10/12/2021  15:10:00.000","  2339450000","  55.6","   9.6","  26.7","  70.3","55",
"10/12/2021  15:10:00.000","  2339500000","  55.6","   9.5","  28.6","  69.6","55",
"10/12/2021  15:10:00.000","  2339550000","  55.6","   9.4","  27.8","  69.0","55",
"10/12/2021  15:10:00.000","  2339600000","  55.7","   9.3","  29.3","  68.7","55",
"10/12/2021  15:10:00.000","  2339650000","  55.7","   9.3","  28.9","  69.0","55",
"10/12/2021  15:10:00.000","  2339700000","  55.7","   9.3","  28.3","  68.1","55",
"10/12/2021  15:10:00.000","  2339750000","  55.7","   9.4","  28.3","  69.3","55",
"10/12/2021  15:10:00.000","  2339800000","  55.6","   9.3","  29.2","  67.8","55",
"10/12/2021  15:10:00.000","  2339850000","  55.6","   9.4","  28.0","  68.6","55",
"10/12/2021  15:10:00.000","  2339900000","  55.7","   9.4","  28.4","  69.1","55",
"10/12/2021  15:10:00.000","  2339950000","  55.6","   9.5","  27.9","  69.6","55",
"10/12/2021  15:10:00.000","  2340000000","  55.3","   9.6","  28.9","  69.5","55",
"10/12/2021  15:10:00.000","  2340050000","  55.2","   9.5","  28.0","  68.1","55",
"10/12/2021  15:10:00.000","  2340100000","  55.3","   9.5","  28.9","  68.1","55",
"10/12/2021  15:10:00.000","  2340150000","  55.4","   9.5","  28.5","  67.8","55",
"10/12/2021  15:10:00.000","  2340200000","  55.5","   9.6","  28.0","  68.3","55",
"10/12/2021  15:10:00.000","  2340250000","  55.3","   9.6","  27.9","  69.0","55",
"10/12/2021  15:10:00.000","  2340300000","  55.3","   9.6","  27.8","  68.9","55",
"10/12/2021  15:10:00.000","  2340350000","  55.2","   9.4","  26.8","  69.0","55",
"10/12/2021  15:10:00.000","  2340400000","  55.1","   9.6","  27.3","  68.3","55",
"10/12/2021  15:10:00.000","  2340450000","  55.0","   9.8","  27.2","  68.5","55",
"10/12/2021  15:10:00.000","  2340500000","  54.9","   9.9","  26.8","  68.7","55",
"10/12/2021  15:20:00.000","  2340550000","  55.4","   9.0","  27.2","  67.6","54",
"10/12/2021  15:20:00.000","  2340600000","  55.6","   9.1","  27.6","  67.7","54",
"10/12/2021  15:20:00.000","  2340650000","  55.8","   8.9","  28.5","  67.3","54",
"10/12/2021  15:20:00.000","  2340700000","  56.0","   8.8","  29.2","  68.2","54",
"10/12/2021  15:20:00.000","  2340750000","  56.1","   8.9","  29.1","  68.5","54",
"10/12/2021  15:20:00.000","  2340800000","  56.0","   8.9","  29.6","  67.4","54",
"10/12/2021  15:20:00.000","  2340850000","  56.0","   8.8","  29.4","  66.7","54",
"10/12/2021  15:20:00.000","  2340900000","  56.4","   9.1","  28.3","  67.7","54",
"10/12/2021  15:20:00.000","  2340950000","  59.9","  10.8","  28.1","  71.8","54",
"10/12/2021  15:20:00.000","  2341000000","  64.1","  12.5","  28.6","  77.8","54",
"10/12/2021  15:20:00.000","  2341050000","  65.8","  12.8","  29.1","  80.2","54",
"10/12/2021  15:20:00.000","  2341100000","  66.0","  12.7","  29.5","  79.7","54",
"10/12/2021  15:20:00.000","  2341150000","  66.1","  12.7","  30.8","  80.5","54",
"10/12/2021  15:20:00.000","  2341200000","  66.0","  12.9","  30.7","  81.6","54",
"10/12/2021  15:20:00.000","  2341250000","  65.9","  12.7","  30.7","  81.1","54",
"10/12/2021  15:20:00.000","  2341300000","  66.0","  12.6","  30.8","  79.7","54",
"10/12/2021  15:20:00.000","  2341350000","  65.5","  12.6","  28.4","  79.8","54",
"10/12/2021  15:20:00.000","  2341400000","  65.1","  12.5","  28.2","  80.2","54",
"10/12/2021  15:20:00.000","  2341450000","  65.2","  12.3","  29.9","  79.6","54",
"10/12/2021  15:20:00.000","  2341500000","  65.2","  12.4","  30.6","  80.2","54",
"10/12/2021  15:20:00.000","  2341550000","  65.1","  12.5","  29.6","  80.0","54",
"10/12/2021  15:20:00.000","  2341600000","  64.9","  12.6","  28.1","  79.8","54",
"10/12/2021  15:20:00.000","  2341650000","  64.8","  12.4","  29.6","  79.5","54",
"10/12/2021  15:20:00.000","  2341700000","  64.7","  12.5","  29.6","  80.3","54",
"10/12/2021  15:20:00.000","  2341750000","  64.3","  12.3","  28.9","  81.2","54",
"10/12/2021  15:20:00.000","  2341800000","  64.0","  11.9","  30.0","  80.1","54",
"10/12/2021  15:20:00.000","  2341850000","  63.7","  11.8","  30.2","  78.8","54",
"10/12/2021  15:20:00.000","  2341900000","  63.3","  11.9","  29.2","  78.6","54",
"10/12/2021  15:20:00.000","  2341950000","  63.6","  12.0","  28.9","  80.5","54",
"10/12/2021  15:20:00.000","  2342000000","  63.6","  11.8","  30.5","  80.3","54",
"10/12/2021  15:20:00.000","  2342050000","  63.7","  11.8","  30.6","  79.2","54",
"10/12/2021  15:20:00.000","  2342100000","  63.6","  11.9","  29.7","  80.5","54",
"10/12/2021  15:20:00.000","  2342150000","  63.6","  11.9","  30.2","  80.1","54",
"10/12/2021  15:20:00.000","  2342200000","  63.4","  11.8","  29.8","  78.8","54",
"10/12/2021  15:20:00.000","  2342250000","  63.4","  11.8","  29.3","  79.0","54",
"10/12/2021  15:20:00.000","  2342300000","  63.8","  12.0","  28.8","  80.0","54",
"10/12/2021  15:20:00.000","  2342350000","  63.8","  12.0","  27.6","  81.0","54",
"10/12/2021  15:20:00.000","  2342400000","  63.9","  11.9","  28.6","  81.0","54",
"10/12/2021  15:20:00.000","  2342450000","  63.5","  11.7","  28.1","  78.0","54",
"10/12/2021  15:20:00.000","  2342500000","  63.2","  11.9","  27.4","  79.1","54",
"10/12/2021  15:20:00.000","  2342550000","  63.0","  11.9","  28.6","  79.6","54",
"10/12/2021  15:20:00.000","  2342600000","  63.2","  11.7","  28.7","  80.8","54",
"10/12/2021  15:20:00.000","  2342650000","  63.2","  11.4","  27.8","  79.7","54",
"10/12/2021  15:20:00.000","  2342700000","  63.2","  11.3","  28.2","  79.1","54",
"10/12/2021  15:20:00.000","  2342750000","  63.2","  11.6","  27.3","  79.2","54",
"10/12/2021  15:20:00.000","  2342800000","  63.1","  11.6","  27.8","  79.4","54",
"10/12/2021  15:20:00.000","  2342850000","  63.3","  11.7","  28.6","  80.2","54",
"10/12/2021  15:20:00.000","  2342900000","  63.3","  11.7","  28.6","  78.7","54",
"10/12/2021  15:20:00.000","  2342950000","  63.3","  11.4","  29.5","  77.1","54",
"10/12/2021  15:20:00.000","  2343000000","  63.2","  11.5","  28.8","  79.4","54",
"10/12/2021  15:20:00.000","  2343050000","  63.3","  11.3","  28.8","  80.5","54",
"10/12/2021  15:20:00.000","  2343100000","  63.3","  11.2","  30.4","  79.6","54",
"10/12/2021  15:20:00.000","  2343150000","  63.1","  11.4","  30.1","  79.1","54",
"10/12/2021  15:20:00.000","  2343200000","  62.9","  11.4","  29.8","  78.9","54",
"10/12/2021  15:20:00.000","  2343250000","  62.7","  11.4","  30.4","  79.9","54",
"10/12/2021  15:20:00.000","  2343300000","  62.7","  11.4","  28.9","  78.9","54",
"10/12/2021  15:20:00.000","  2343350000","  62.6","  11.2","  28.1","  77.4","54",
"10/12/2021  15:20:00.000","  2343400000","  62.6","  11.4","  27.6","  79.3","54",
"10/12/2021  15:20:00.000","  2343450000","  62.7","  11.4","  28.1","  79.8","54",
"10/12/2021  15:20:00.000","  2343500000","  62.9","  11.3","  30.1","  78.4","54",
"10/12/2021  15:20:00.000","  2343550000","  62.8","  11.3","  30.7","  78.3","54",
"10/12/2021  15:20:00.000","  2343600000","  62.6","  11.4","  28.5","  79.3","54",
"10/12/2021  15:20:00.000","  2343650000","  62.7","  11.2","  30.9","  78.9","54",
"10/12/2021  15:20:00.000","  2343700000","  62.7","  11.3","  30.9","  79.6","54",
"10/12/2021  15:20:00.000","  2343750000","  62.6","  11.5","  28.5","  79.5","54",
"10/12/2021  15:20:00.000","  2343800000","  62.5","  11.5","  28.3","  78.8","54",
"10/12/2021  15:20:00.000","  2343850000","  62.8","  11.2","  28.7","  79.6","54",
"10/12/2021  15:20:00.000","  2343900000","  62.7","  11.2","  27.9","  79.2","54",
"10/12/2021  15:20:00.000","  2343950000","  62.7","  11.4","  27.8","  78.5","54",
"10/12/2021  15:20:00.000","  2344000000","  62.7","  11.3","  28.7","  78.5","54",
"10/12/2021  15:20:00.000","  2344050000","  62.5","  11.0","  30.2","  79.0","54",
"10/12/2021  15:20:00.000","  2344100000","  62.6","  10.9","  29.5","  77.9","54",
"10/12/2021  15:20:00.000","  2344150000","  62.5","  10.9","  29.2","  77.5","54",
"10/12/2021  15:20:00.000","  2344200000","  62.6","  10.9","  29.1","  78.4","54",
"10/12/2021  15:20:00.000","  2344250000","  62.7","  11.0","  27.8","  79.2","54",
"10/12/2021  15:20:00.000","  2344300000","  62.4","  11.2","  26.9","  79.0","54",
"10/12/2021  15:20:00.000","  2344350000","  62.2","  11.3","  26.7","  78.8","54",
"10/12/2021  15:20:00.000","  2344400000","  62.4","  11.1","  29.6","  78.6","54",
"10/12/2021  15:20:00.000","  2344450000","  62.7","  11.0","  30.9","  78.0","54",
"10/12/2021  15:20:00.000","  2344500000","  63.1","  10.9","  31.7","  78.7","54",
"10/12/2021  15:20:00.000","  2344550000","  63.3","  11.0","  31.7","  78.5","54",
"10/12/2021  15:20:00.000","  2344600000","  62.6","  10.9","  30.9","  77.6","54",
"10/12/2021  15:20:00.000","  2344650000","  62.3","  10.9","  28.6","  78.1","54",
"10/12/2021  15:20:00.000","  2344700000","  62.1","  10.9","  28.6","  79.8","54",
"10/12/2021  15:20:00.000","  2344750000","  62.3","  10.9","  29.1","  80.4","54",
"10/12/2021  15:20:00.000","  2344800000","  62.2","  11.0","  30.0","  80.6","54",
"10/12/2021  15:20:00.000","  2344850000","  62.0","  11.1","  28.9","  80.0","54",
"10/12/2021  15:20:00.000","  2344900000","  62.1","  11.1","  27.8","  79.4","54",
